CGPA,CGPA300,SGPA,Gender,Prog Code,Target
0.7838616714697407,0.8604118993135009,0.5994236311239194,0,0,1
0.3025936599423631,0.4393592677345537,0.20461095100864551,0,0,2
0.9020172910662826,0.9267734553775743,0.8414985590778097,0,0,1
0.8184438040345822,0.8306636155606406,0.7002881844380404,0,0,2
0.5100864553314121,0.5949656750572082,0.3400576368876081,1,0,2
0.547550432276657,0.6979405034324943,0.3544668587896253,0,0,2
0.28242074927953886,0.41647597254004576,0.23919308357348706,1,0,2
0.5331412103746398,0.631578947368421,0.5475504322766571,0,0,2
0.6340057636887609,0.6979405034324943,0.5302593659942363,0,0,2
0.2305475504322766,0.30663615560640733,0.3487031700288184,0,0,0
0.4639769452449567,0.6155606407322654,0.579250720461095,1,0,1
0.4755043227665706,0.528604118993135,0.5043227665706052,1,0,0
0.5734870317002881,0.6521739130434783,0.45821325648414984,0,0,0
0.11239193083573484,0.3661327231121281,0.37752161383285304,0,0,0
0.3804034582132564,0.5194508009153318,0.345821325648415,0,0,2
0.5734870317002881,0.6453089244851259,0.46109510086455335,0,0,0
0.5417867435158501,0.6681922196796338,0.5475504322766571,0,0,2
0.6455331412103745,0.7482837528604118,0.48126801152737747,0,0,2
0.7262247838616714,0.8306636155606406,0.5187319884726225,0,0,2
0.7204610951008644,0.7414187643020594,0.6829971181556196,1,0,0
0.3919308357348703,0.5125858123569794,0.5043227665706052,0,0,0
0.21902017291066278,0.34782608695652173,0.345821325648415,0,0,2
0.42074927953890484,0.3432494279176201,0.1786743515850145,1,0,1
0.8155619596541787,0.7574370709382151,0.48126801152737747,0,0,1
0.4755043227665706,0.5560640732265446,0.29971181556195964,0,0,1
0.8184438040345822,0.7116704805491991,0.5936599423631124,0,0,2
0.521613832853026,0.5949656750572082,0.4207492795389049,0,0,1
0.930835734870317,0.9336384439359268,0.7204610951008645,0,0,1
0.26224783861671475,0.37299771167048046,0.1786743515850145,0,0,1
0.7089337175792506,0.6521739130434783,0.5187319884726225,0,0,1
0.6570605187319883,0.6681922196796338,0.4207492795389049,0,0,0
0.3919308357348703,0.5949656750572082,0.4121037463976946,0,0,0
0.6772334293948127,0.6910755148741419,0.48126801152737747,0,0,1
0.8011527377521613,0.8077803203661327,0.5994236311239194,0,0,2
0.7118155619596543,0.7048054919908466,0.29971181556195964,0,0,1
0.7521613832853026,0.7711670480549199,0.276657060518732,0,0,1
0.6138328530259366,0.6521739130434783,0.5533141210374639,0,0,1
0.3198847262247838,0.5057208237986269,0.345821325648415,1,0,1
0.7463976945244958,0.631578947368421,0.3602305475504323,1,0,0
0.5878962536023055,0.5652173913043478,0.3602305475504323,0,0,0
0.8731988472622477,0.8810068649885584,0.2593659942363112,0,0,2
0.6397694524495677,0.482837528604119,0.4293948126801153,1,0,2
0.7809798270893372,0.7780320366132724,0.8414985590778097,0,0,1
0.7579250720461096,0.7345537757437071,0.7723342939481266,0,0,2
0.5072046109510085,0.4759725400457666,0.5994236311239194,0,0,2
0.8011527377521613,0.8077803203661327,0.6801152737752161,0,0,2
0.7262247838616714,0.7574370709382151,0.5994236311239194,0,0,2
0.7694524495677234,0.8741418764302059,0.6397694524495676,0,0,2
0.2968299711815562,0.45308924485125857,0.31988472622478387,0,0,2
0.3746397694524495,0.402745995423341,0.6829971181556196,1,0,0
0.5014409221902016,0.3935926773455377,0.276657060518732,0,0,1
0.8097982708933719,0.8443935926773456,0.2795389048991355,0,0,2
0.6772334293948127,0.6681922196796338,0.4985590778097983,0,0,0
0.4812680115273775,0.46224256292906174,0.08645533141210376,0,0,2
0.786743515850144,0.8237986270022883,0.1988472622478386,0,0,2
0.6657060518731989,0.7276887871853547,0.4005763688760808,1,0,1
0.5302593659942363,0.6155606407322654,0.5100864553314122,1,0,2
0.5619596541786743,0.7574370709382151,0.48126801152737747,0,0,2
0.5590778097982708,0.8009153318077803,0.21037463976945242,1,0,1
0.6109510086455331,0.7048054919908466,0.4207492795389049,0,0,0
0.9769452449567723,0.9862700228832951,0.5994236311239194,0,0,0
0.43227665706051877,0.5491990846681921,0.3400576368876081,0,0,1
0.8962536023054756,0.919908466819222,0.5475504322766571,0,0,0
0.7723342939481269,0.8077803203661327,0.44092219020172924,0,0,1
0.7319884726224782,0.9565217391304347,0.4005763688760808,1,0,1
0.6282420749279539,0.6910755148741419,0.3400576368876081,0,0,2
0.6051873198847263,0.6979405034324943,0.23919308357348706,0,0,1
0.7838616714697407,0.8901601830663614,0.5014409221902019,0,0,1
0.446685878962536,0.6613272311212814,0.2737752161383286,1,0,1
0.6340057636887609,0.7345537757437071,0.29106628242074933,0,0,2
0.7463976945244958,0.8512585812356979,0.5389048991354468,0,0,0
0.824207492795389,0.9473684210526315,0.7262247838616713,0,0,1
0.43515850144092216,0.5354691075514875,0.38040345821325644,0,0,0
0.5014409221902016,0.6155606407322654,0.7838616714697406,0,0,0
0.8097982708933719,0.9862700228832951,0.31988472622478387,1,0,2
0.7521613832853026,0.8695652173913043,0.4985590778097983,1,10,1
0.4034582132564841,0.631578947368421,0.6138328530259365,1,10,2
0.4755043227665706,0.7551487414187643,0.4034582132564842,0,10,0
0.7089337175792506,0.9244851258581236,0.4351585014409222,0,10,2
0.7031700288184438,0.7871853546910755,0.44092219020172924,0,10,2
0.7896253602305475,0.8398169336384439,0.23919308357348706,0,10,1
0.6714697406340059,0.8100686498855835,0.7636887608069165,0,10,0
0.4812680115273775,0.6727688787185354,0.5244956772334293,0,10,2
0.6512968299711815,0.8604118993135009,0.5936599423631124,1,10,0
0.4610951008645533,0.6819221967963386,0.4034582132564842,0,10,2
0.9164265129682997,0.9679633867276888,0.6397694524495676,0,10,1
0.4668587896253602,0.7276887871853547,0.6801152737752161,1,10,1
0.2219020172910663,0.4324942791762013,0.36599423631123923,1,10,2
0.3141210374639769,0.46224256292906174,0.36599423631123923,0,10,1
0.29106628242074917,0.5057208237986269,0.4293948126801153,0,10,2
0.6023054755043228,0.6979405034324943,0.48126801152737747,0,10,1
0.2997118155619597,0.6681922196796338,0.23342939481268016,1,10,0
0.28242074927953886,0.5423340961098398,0.5302593659942363,0,10,1
0.5389048991354467,0.7162471395881006,0.48126801152737747,0,10,1
0.40634005763688763,0.6224256292906178,0.23342939481268016,0,10,0
0.3112391930835735,0.4462242562929062,0.4351585014409222,0,10,1
0.6397694524495677,0.8649885583524027,0.6368876080691641,0,10,1
0.6772334293948127,0.8375286041189931,0.6138328530259365,0,10,2
0.2219020172910663,0.3501144164759726,0.5706051873198847,0,10,2
0.2305475504322766,0.2608695652173913,0.3515850144092219,1,10,0
0.786743515850144,0.906178489702517,0.7060518731988472,0,10,0
0.21902017291066278,0.3661327231121281,0.4034582132564842,0,10,0
0.42651296829971186,0.5903890160183066,0.4293948126801153,0,10,2
0.6109510086455331,0.8901601830663614,0.29971181556195964,0,10,0
0.7780979827089337,0.9221967963386727,0.45821325648414984,0,10,2
0.5821325648414987,0.8352402745995423,0.48126801152737747,0,10,0
0.4726224783861672,0.585812356979405,0.659942363112392,0,10,2
0.6945244956772335,0.8901601830663614,0.5706051873198847,0,10,2
0.786743515850144,0.9130434782608695,0.45821325648414984,0,10,1
0.8587896253602306,0.9610983981693363,0.5936599423631124,0,10,0
0.4034582132564841,0.5194508009153318,0.659942363112392,0,10,1
0.5590778097982708,0.8146453089244852,0.4207492795389049,1,10,2
0.786743515850144,0.8970251716247138,0.2536023054755043,0,10,0
0.7089337175792506,0.8901601830663614,0.48126801152737747,0,10,2
0.5619596541786743,0.7780320366132724,0.5936599423631124,0,10,1
0.8731988472622477,0.9359267734553774,0.6829971181556196,0,10,1
0.19020172910662825,0.631578947368421,0.4034582132564842,1,10,0
0.6657060518731989,0.8077803203661327,0.5706051873198847,0,10,1
0.6167146974063401,0.8352402745995423,0.5244956772334293,0,10,0
0.7406340057636888,0.9130434782608695,0.7060518731988472,0,10,2
0.5072046109510085,0.608695652173913,0.5244956772334293,1,10,2
0.6599423631123918,0.8352402745995423,0.5936599423631124,0,10,1
0.5446685878962536,0.7345537757437071,0.45821325648414984,0,10,2
0.8731988472622477,0.9519450800915331,0.659942363112392,0,10,1
0.28242074927953886,0.5949656750572082,0.1988472622478386,0,10,1
0.6829971181556197,0.8741418764302059,0.36599423631123923,1,10,1
0.7262247838616714,0.8672768878718534,0.749279538904899,0,10,0
0.6224783861671469,0.7780320366132724,0.6858789625360229,0,10,0
0.8962536023054756,0.9839816933638442,0.2651296829971181,1,10,2
0.6685878962536022,0.8260869565217391,0.3285302593659943,0,10,2
0.12680115273775217,0.23112128146453087,0.4351585014409222,0,10,0
0.6253602305475504,0.7780320366132724,0.6080691642651297,1,10,1
0.36311239193083567,0.6018306636155606,0.4121037463976946,0,10,1
0.36887608069164257,0.6819221967963386,0.3400576368876081,0,10,1
0.7319884726224782,0.8810068649885584,0.6397694524495676,0,10,2
0.7982708933717578,0.9221967963386727,0.5706051873198847,1,10,0
0.42939481268011515,0.7048054919908466,0.2881844380403458,0,10,2
0.43227665706051877,0.7482837528604118,0.3515850144092219,0,10,1
0.6714697406340059,0.8901601830663614,0.7636887608069165,0,10,0
0.5792507204610949,0.8100686498855835,0.5187319884726225,0,10,0
0.5706051873198846,0.7414187643020594,0.3487031700288184,0,10,1
0.8587896253602306,0.9679633867276888,0.5936599423631124,0,10,0
0.446685878962536,0.6819221967963386,0.38904899135446686,1,10,1
0.17291066282420753,0.585812356979405,0.48126801152737747,0,10,0
0.5561959654178674,0.8398169336384439,0.5475504322766571,0,10,2
0.4755043227665706,0.7711670480549199,0.2536023054755043,0,10,0
0.4610951008645533,0.6384439359267734,0.6195965417867435,0,10,2
0.377521613832853,0.6750572082379862,0.45533141210374645,1,10,1
0.28530259365994226,0.49885583524027455,0.46109510086455335,0,10,1
0.7550432276657059,0.906178489702517,0.5590778097982709,0,10,1
0.8328530259365995,0.9359267734553774,0.8184438040345821,0,10,1
0.28818443804034577,0.45308924485125857,0.31123919308357356,1,10,2
0.8645533141210374,0.9221967963386727,0.7406340057636889,1,10,1
0.6829971181556197,0.8901601830663614,0.6974063400576369,0,10,0
0.27665706051873196,0.4324942791762013,0.38040345821325644,0,10,1
0.0778097982708934,0.2540045766590389,0.1930835734870317,0,10,0
0.6282420749279539,0.8443935926773456,0.29971181556195964,0,10,1
0.7175792507204609,0.906178489702517,0.5302593659942363,0,10,1
0.7608069164265131,0.9130434782608695,0.48126801152737747,0,10,2
0.1585014409221901,0.3661327231121281,0.48126801152737747,1,10,2
0.28818443804034577,0.5652173913043478,0.4121037463976946,0,10,1
0.7233429394812682,0.9610983981693363,0.7262247838616713,0,10,1
0.6023054755043228,0.8512585812356979,0.4207492795389049,1,10,0
0.5273775216138329,0.700228832951945,0.3400576368876081,0,10,1
0.7089337175792506,0.8970251716247138,0.29971181556195964,0,10,0
0.2363112391930835,0.32723112128146453,0.20461095100864551,0,10,0
0.19308357348703165,0.42334096109839814,0.579250720461095,0,10,1
0.6023054755043228,0.8237986270022883,0.3602305475504323,0,10,1
0.5129682997118155,0.7482837528604118,0.6916426512968299,0,10,2
0.654178674351585,0.9130434782608695,0.5014409221902019,0,10,1
0.7896253602305475,0.9130434782608695,0.48126801152737747,0,10,2
0.6829971181556197,0.7780320366132724,0.5590778097982709,0,10,1
0.8472622478386166,0.9359267734553774,0.4293948126801153,0,10,1
0.8703170028818444,0.906178489702517,0.8184438040345821,1,10,0
0.7925072046109508,0.906178489702517,0.21037463976945242,0,10,1
0.19308357348703165,0.3913043478260869,0.44092219020172924,0,10,1
0.7089337175792506,0.6613272311212814,0.3602305475504323,1,10,2
0.30835734870317,0.4096109839816934,0.276657060518732,0,10,2
0.729106628242075,0.7414187643020594,0.345821325648415,0,10,0
0.35158501440922196,0.4393592677345537,0.3602305475504323,0,10,1
0.7550432276657059,0.8192219679633866,0.6397694524495676,1,10,1
0.5533141210374639,0.6361556064073226,0.6397694524495676,0,10,1
0.4524495677233429,0.5125858123569794,0.23631123919308356,1,10,2
0.8443804034582133,0.8489702517162471,0.7204610951008645,0,10,1
0.25936599423631124,0.38672768878718533,0.2536023054755043,0,10,0
0.26801152737752165,0.4759725400457666,0.45821325648414984,0,10,1
0.38328530259366,0.402745995423341,0.3227665706051874,0,10,0
0.6743515850144092,0.7322654462242563,0.4351585014409222,0,10,0
0.2363112391930835,0.4393592677345537,0.1959654178674352,0,10,0
0.6570605187319883,0.6453089244851259,0.5014409221902019,1,10,2
0.27377521613832856,0.4324942791762013,0.48126801152737747,1,10,1
0.6945244956772335,0.6819221967963386,0.5590778097982709,0,10,0
0.7838616714697407,0.7711670480549199,0.6195965417867435,0,10,1
0.5043227665706052,0.6681922196796338,0.4005763688760808,0,10,0
0.6801152737752162,0.6292906178489702,0.3400576368876081,0,10,2
0.33717579250720453,0.482837528604119,0.29971181556195964,0,10,0
0.6023054755043228,0.8810068649885584,0.4207492795389049,1,10,0
0.34293948126801155,0.4897025171624714,0.2737752161383286,0,10,2
0.5389048991354467,0.6796338672768879,0.7204610951008645,0,10,0
0.4438040345821326,0.5263157894736842,0.4005763688760808,1,10,2
0.41498559077809793,0.37299771167048046,0.276657060518732,1,10,2
0.7780979827089337,0.8192219679633866,0.6080691642651297,0,10,0
0.7953890489913545,0.7780320366132724,0.38904899135446686,0,10,0
0.2478386167146973,0.46453089244851264,0.36599423631123923,0,10,0
0.7780979827089337,0.8649885583524027,0.36599423631123923,0,10,0
0.6311239193083574,0.6681922196796338,0.37752161383285304,0,10,1
0.6570605187319883,0.7482837528604118,0.05475504322766567,0,10,1
0.40634005763688763,0.517162471395881,0.45821325648414984,1,10,0
0.34582132564841506,0.5560640732265446,0.23919308357348706,0,10,1
0.8213256484149857,0.8649885583524027,0.5590778097982709,0,10,0
0.8155619596541787,0.8810068649885584,0.579250720461095,0,10,2
0.7262247838616714,0.7322654462242563,0.2564841498559078,0,10,1
0.3112391930835735,0.37986270022883295,0.3227665706051874,0,10,0
0.5504322766570605,0.5491990846681921,0.38904899135446686,0,10,0
0.6974063400576368,0.7185354691075515,0.5187319884726225,0,10,1
0.7089337175792506,0.7391304347826086,0.2737752161383286,0,10,0
0.5072046109510085,0.6132723112128147,0.17002881844380396,1,10,0
0.4697406340057636,0.5194508009153318,0.2536023054755043,0,10,2
0.6801152737752162,0.9221967963386727,0.3602305475504323,0,10,1
0.5072046109510085,0.5720823798627002,0.1988472622478386,0,10,0
0.6801152737752162,0.7643020594965675,0.5244956772334293,1,10,2
0.6340057636887609,0.8237986270022883,0.345821325648415,0,10,1
0.7665706051873199,0.9450800915331806,0.4207492795389049,0,10,2
0.6138328530259366,0.7940503432494278,0.4121037463976946,0,10,1
0.4034582132564841,0.6155606407322654,0.6801152737752161,1,10,0
0.6455331412103745,0.8741418764302059,0.1844380403458214,0,10,2
0.7492795389048991,0.919908466819222,0.38040345821325644,0,10,1
0.7550432276657059,0.8489702517162471,0.4207492795389049,0,10,2
0.829971181556196,0.9610983981693363,0.6397694524495676,0,10,0
0.521613832853026,0.7345537757437071,0.06916426512968299,0,10,1
0.5158501440922191,0.6384439359267734,0.4005763688760808,0,10,1
0.7118155619596543,0.8901601830663614,0.7608069164265128,1,10,0
0.8011527377521613,0.9130434782608695,0.3487031700288184,0,10,1
0.8328530259365995,0.9679633867276888,0.659942363112392,0,10,1
0.49279538904899134,0.8009153318077803,0.4207492795389049,0,10,2
0.5965417867435158,0.8352402745995423,0.5187319884726225,0,10,1
0.7463976945244958,0.8810068649885584,0.48126801152737747,0,10,0
0.685878962536023,0.8810068649885584,0.6138328530259365,0,10,2
0.6455331412103745,0.7643020594965675,0.3602305475504323,0,10,1
0.49855907780979825,0.6704805491990846,0.14409221902017294,0,1,2
0.08357348703170031,0.3569794050343249,0.17002881844380396,1,1,1
0.3141210374639769,0.4668192219679633,0.45533141210374645,0,1,1
0.648414985590778,0.6407322654462243,0.4121037463976946,1,1,0
0.547550432276657,0.5537757437070937,0.1988472622478386,1,1,2
0.5561959654178674,0.643020594965675,0.5244956772334293,1,1,0
0.21902017291066278,0.37986270022883295,0.48126801152737747,1,1,1
0.7175792507204609,0.8237986270022883,0.29971181556195964,1,1,1
0.8184438040345822,0.88558352402746,0.659942363112392,0,1,2
0.42651296829971186,0.5789473684210527,0.6368876080691641,1,1,0
0.27377521613832856,0.37528604118993136,0.4034582132564842,1,1,1
0.3025936599423631,0.3501144164759726,0.2651296829971181,1,1,1
0.08357348703170031,0.2448512585812357,0.2737752161383286,1,1,2
0.2305475504322766,0.28375286041189934,0.29971181556195964,1,1,0
0.7319884726224782,0.816933638443936,0.5706051873198847,0,1,2
0.49279538904899134,0.6544622425629291,0.2737752161383286,1,1,2
0.5706051873198846,0.7070938215102975,0.3227665706051874,0,1,0
0.34582132564841506,0.5240274599542334,0.5994236311239194,1,1,2
0.590778097982709,0.6613272311212814,0.31988472622478387,1,1,1
0.1642651296829971,0.3592677345537758,0.3602305475504323,1,1,1
0.41786743515850144,0.700228832951945,0.4034582132564842,1,1,0
0.6772334293948127,0.8535469107551488,0.38904899135446686,1,1,1
0.7204610951008644,0.8878718535469107,0.5244956772334293,0,1,1
0.6801152737752162,0.7665903890160183,0.3602305475504323,0,1,1
0.6224783861671469,0.7391304347826086,0.37175792507204614,1,1,0
0.7233429394812682,0.8741418764302059,0.5187319884726225,1,1,2
0.4610951008645533,0.6155606407322654,0.4293948126801153,0,1,2
0.6051873198847263,0.7711670480549199,0.6340057636887608,1,1,1
0.42939481268011515,0.49427917620137296,0.4034582132564842,1,1,1
0.7031700288184438,0.7505720823798627,0.21037463976945242,0,1,2
0.42651296829971186,0.551487414187643,0.5244956772334293,1,1,0
0.377521613832853,0.5491990846681921,0.44956772334293954,0,1,1
0.7608069164265131,0.8535469107551488,0.37752161383285304,0,1,2
0.8357348703170028,0.9176201372997711,0.861671469740634,1,1,0
0.40922190201729103,0.6041189931350114,0.22190201729106623,1,1,2
0.5936599423631125,0.7574370709382151,0.6138328530259365,0,1,0
0.585014409221902,0.6521739130434783,0.3227665706051874,1,1,2
0.4034582132564841,0.5606407322654462,0.276657060518732,1,1,2
0.5734870317002881,0.7391304347826086,0.48126801152737747,0,1,1
0.5994236311239193,0.6819221967963386,0.4351585014409222,1,1,2
0.2334293948126801,0.368421052631579,0.23342939481268016,1,1,0
0.7953890489913545,0.8604118993135009,0.4207492795389049,0,1,0
0.5273775216138329,0.6064073226544622,0.4121037463976946,1,1,2
0.4582132564841498,0.5652173913043478,0.3227665706051874,1,1,1
0.7492795389048991,0.8901601830663614,0.31988472622478387,1,1,2
0.6829971181556197,0.7299771167048055,0.23342939481268016,1,1,2
0.43227665706051877,0.5080091533180778,0.5475504322766571,1,1,1
0.3948126801152738,0.4759725400457666,0.37752161383285304,1,1,0
0.26801152737752165,0.34553775743707094,0.48126801152737747,1,1,0
0.9077809798270894,0.9267734553775743,0.6801152737752161,0,1,1
0.5648414985590778,0.5995423340961098,0.31988472622478387,1,1,1
0.6426512968299712,0.6453089244851259,0.31412103746397696,1,1,2
0.35158501440922196,0.3661327231121281,0.45821325648414984,1,1,2
0.7319884726224782,0.8443935926773456,0.1988472622478386,0,1,2
0.8991354466858789,0.9794050343249429,0.5475504322766571,0,1,2
0.19884726224783855,0.3569794050343249,0.45821325648414984,1,1,1
0.28530259365994226,0.437070938215103,0.17579250720461087,0,1,1
0.25648414985590784,0.2425629290617849,0.44092219020172924,1,1,0
0.35158501440922196,0.3890160183066361,0.21902017291066284,1,1,1
0.4582132564841498,0.4782608695652174,0.345821325648415,1,1,0
0.5590778097982708,0.6247139588100686,0.2795389048991355,1,1,0
0.3976945244956772,0.5377574370709381,0.4005763688760808,1,1,1
0.4524495677233429,0.46910755148741423,0.22190201729106623,0,1,2
0.44092219020172907,0.5469107551487414,0.3602305475504323,1,1,0
0.5187319884726225,0.5812356979405033,0.45533141210374645,0,1,2
0.6311239193083574,0.7757437070938213,0.8213256484149853,0,1,2
0.3314121037463976,0.4736842105263158,0.6138328530259365,1,1,0
0.5994236311239193,0.631578947368421,0.5994236311239194,0,1,2
0.6023054755043228,0.6567505720823799,0.5821325648414986,0,1,1
0.40922190201729103,0.448512585812357,0.1786743515850145,1,1,2
0.7060518731988473,0.7505720823798627,0.3487031700288184,0,1,2
0.5043227665706052,0.6178489702517163,0.276657060518732,1,1,0
0.3198847262247838,0.4096109839816934,0.4121037463976946,1,1,2
0.4755043227665706,0.5560640732265446,0.29971181556195964,0,1,0
0.7319884726224782,0.8352402745995423,0.23342939481268016,0,1,0
0.8760806916426512,0.906178489702517,0.29971181556195964,1,1,2
0.4495677233429395,0.6338672768878718,0.0028818443804034533,1,1,2
0.6138328530259366,0.7871853546910755,0.3400576368876081,1,1,1
0.6051873198847263,0.6727688787185354,0.4005763688760808,1,1,1
0.6195965417867434,0.7505720823798627,0.659942363112392,1,1,2
0.5965417867435158,0.7368421052631579,0.31988472622478387,1,1,2
0.41786743515850144,0.5926773455377574,0.38904899135446686,1,1,1
0.6801152737752162,0.8649885583524027,0.7060518731988472,1,1,1
0.7377521613832853,0.780320366132723,0.4092219020172911,1,1,1
0.6282420749279539,0.6613272311212814,0.45821325648414984,1,1,0
0.5043227665706052,0.6613272311212814,0.1786743515850145,0,1,2
0.6167146974063401,0.6864988558352402,0.5043227665706052,0,1,0
0.7838616714697407,0.9359267734553774,0.2853025936599424,1,1,1
0.41210374639769454,0.42105263157894735,0.29971181556195964,1,1,0
0.6512968299711815,0.7025171624713958,0.38904899135446686,1,1,1
0.786743515850144,0.9588100686498856,0.1988472622478386,1,1,2
0.6253602305475504,0.6910755148741419,0.08069164265129686,0,1,2
0.654178674351585,0.7986270022883295,0.3602305475504323,1,1,0
0.34293948126801155,0.4462242562929062,0.20461095100864551,1,1,0
0.521613832853026,0.6544622425629291,0.4121037463976946,0,1,1
0.36887608069164257,0.4462242562929062,0.36599423631123923,1,1,2
0.11527377521613824,0.17848970251716245,0.10951008645533139,1,1,2
0.12103746397694526,0.1464530892448513,0.5244956772334293,1,3,1
0.3112391930835735,0.3340961098398169,0.22766570605187325,1,3,1
0.2334293948126801,0.2013729977116705,0.4207492795389049,1,3,2
0.17002881844380402,0.2631578947368421,0.4121037463976946,1,3,1
0.18443804034582134,0.19221967963386727,0.4265129682997118,0,3,2
0.24495677233429392,0.24713958810068648,0.4092219020172911,0,3,1
0.6051873198847263,0.5331807780320366,0.7694524495677233,1,3,0
0.13256484149855907,0.23340961098398166,0.5187319884726225,1,3,2
0.6080691642651296,0.6270022883295194,0.36599423631123923,1,3,1
0.5677233429394813,0.5697940503432494,0.3602305475504323,0,3,1
0.5504322766570605,0.5240274599542334,0.45533141210374645,1,3,1
0.734870317002882,0.700228832951945,0.6080691642651297,1,3,1
0.8645533141210374,0.8466819221967963,0.8414985590778097,0,3,1
0.34582132564841506,0.49656750572082375,0.5014409221902019,1,3,1
0.7521613832853026,0.700228832951945,0.6195965417867435,1,3,1
